,fit_time,score_time,test_precision_macro,train_precision_macro,test_recall_macro,train_recall_macro,test_f1_macro,train_f1_macro,test_accuracy,train_accuracy
0,592.2675988674164,36.071335315704346,0.800599022350315,0.9996983832272606,0.6412459007687303,0.9995055201712879,0.6803750266354145,0.9996019247964453,0.8875,0.9998125
1,586.9841778278351,35.62744069099426,0.7856722654982149,0.9999276410998552,0.6196617055457454,0.9995417048579285,0.6547547906895943,0.9997345652954277,0.88225,0.999875
2,587.4600100517273,35.7420494556427,0.8204309533072833,0.9997346677423236,0.620721199166213,0.9997346677423236,0.6589907594399995,0.9997346677423236,0.88675,0.999875
3,569.5492599010468,35.45535898208618,0.7761626549057719,0.9996620064464825,0.628529114197904,0.999276060022617,0.6636539518260729,0.9994689255035251,0.88175,0.99975
4,593.098180770874,35.75701284408569,0.7981531766019012,0.9998914773549414,0.6348449851634566,0.9993122420907841,0.6731192168624606,0.9996016171654001,0.886,0.9998125
