,fit_time,score_time,test_precision_macro,train_precision_macro,test_recall_macro,train_recall_macro,test_f1_macro,train_f1_macro,test_accuracy,train_accuracy
0,328.29295444488525,19.296345710754395,0.7761538461538462,0.9999659701898864,0.5899205493085218,0.9996177370030581,0.6256032808062174,0.9997917799269993,0.9245,0.9999375
1,321.32955861091614,19.06311297416687,0.7918837243485779,0.9999659725057847,0.5975458569893037,0.9996174445294568,0.6362630948357961,0.9997916347363178,0.926,0.9999375
2,316.98494362831116,18.36099648475647,0.7610375823188693,1.0,0.6117789872538759,1.0,0.6494060661976704,1.0,0.924,1.0
3,318.3222453594208,18.723634243011475,0.7650945251616392,0.9999659725057847,0.6077363453118092,0.9996174445294568,0.6454887122377472,0.9997916347363178,0.92425,0.9999375
4,328.13239669799805,19.752234935760498,0.8205950818101548,1.0,0.6030859124897696,1.0,0.6454388685780734,1.0,0.9285,1.0
