,fit_time,score_time,test_precision_macro,train_precision_macro,test_recall_macro,train_recall_macro,test_f1_macro,train_f1_macro,test_accuracy,train_accuracy
0,307.0020761489868,18.452818393707275,0.7562775956876235,1.0,0.5953230161608833,1.0,0.6304521888461776,1.0,0.9235,1.0
1,312.3272786140442,18.06113576889038,0.8059385468302769,1.0,0.6137945163153723,1.0,0.6570209857265177,1.0,0.929,1.0
2,319.54590344429016,18.958483457565308,0.827149040026774,1.0,0.6206474428726877,1.0,0.6671740749179055,1.0,0.93125,1.0
3,320.09502935409546,19.27055263519287,0.8201601564887829,1.0,0.6096284667713239,1.0,0.6534668673773463,1.0,0.9295,1.0
4,310.13978600502014,18.10814595222473,0.7769328667603151,1.0,0.6018419675562533,1.0,0.6401135695299376,1.0,0.9255,1.0
